Date,Open,High,Low,Close
2020-01-07 10:00:00,322.56,323.37,322.45,323.25
2020-01-07 11:00:00,323.25,323.54,322.73,322.85
2020-01-07 12:00:00,322.85,323.06,322.7,322.9
2020-01-07 13:00:00,322.9,323.15,322.88,323.15
2020-01-07 14:00:00,323.15,323.17,322.64,323.0
2020-01-07 15:00:00,323.0,323.36,322.65,322.76
2020-01-08 09:00:00,322.94,323.85,322.66,323.71
2020-01-08 10:00:00,323.71,323.98,322.88,323.32
2020-01-08 11:00:00,323.32,325.22,323.1,324.81
2020-01-08 12:00:00,324.81,325.08,324.71,324.89
2020-01-08 13:00:00,324.89,324.97,324.56,324.63
2020-01-08 14:00:00,324.63,325.26,324.63,325.25
2020-01-08 15:00:00,325.25,325.78,324.23,324.42
2020-01-09 09:00:00,326.15,326.47,325.65,326.01
2020-01-09 10:00:00,326.01,326.56,325.71,326.47
2020-01-09 11:00:00,326.47,326.6,326.09,326.52
2020-01-09 12:00:00,326.52,326.61,325.52,326.04
2020-01-09 13:00:00,326.04,326.4,325.75,326.19
2020-01-09 14:00:00,326.19,326.74,326.16,326.5
2020-01-09 15:00:00,326.5,326.68,326.12,326.62
2020-01-10 09:00:00,327.29,327.45,326.57,327.16
2020-01-10 10:00:00,327.16,327.46,326.92,327.21
2020-01-10 11:00:00,327.21,327.31,326.41,326.58
2020-01-10 12:00:00,326.58,326.63,325.93,326.5
2020-01-10 13:00:00,326.5,326.89,326.46,326.76
2020-01-10 14:00:00,326.76,326.8,326.04,326.28
2020-01-10 15:00:00,326.28,326.31,325.2,325.7
2020-01-13 09:00:00,326.4,326.72,325.92,326.65
2020-01-13 10:00:00,326.65,326.92,326.3,326.85
2020-01-13 11:00:00,326.85,327.29,326.73,327.27
2020-01-13 12:00:00,327.27,327.55,327.25,327.31
2020-01-13 13:00:00,327.31,327.46,327.19,327.23
2020-01-13 14:00:00,327.23,327.6,327.13,327.55
2020-01-13 15:00:00,327.55,327.96,327.34,327.94
2020-01-14 09:00:00,327.48,327.75,327.06,327.13
2020-01-14 10:00:00,327.13,327.8,327.04,327.54
2020-01-14 11:00:00,327.54,327.98,327.5,327.98
2020-01-14 12:00:00,327.98,328.4,327.9,328.3
2020-01-14 13:00:00,328.3,328.62,327.39,327.62
2020-01-14 14:00:00,327.62,328.06,326.84,327.59
2020-01-14 15:00:00,327.59,327.74,326.98,327.43
2020-01-15 09:00:00,327.34,328.66,327.29,328.59
2020-01-15 10:00:00,328.59,328.9,328.3,328.89
2020-01-15 11:00:00,328.89,329.03,328.33,328.64
2020-01-15 12:00:00,328.64,328.87,328.1,328.16
2020-01-15 13:00:00,328.16,328.27,327.73,327.93
2020-01-15 14:00:00,327.93,328.66,327.88,328.25
2020-01-15 15:00:00,328.25,328.29,327.26,328.18
2020-01-16 09:00:00,329.7,329.99,329.45,329.68
2020-01-16 10:00:00,329.68,330.03,329.51,329.69
2020-01-16 11:00:00,329.69,329.92,329.45,329.83
2020-01-16 12:00:00,329.83,330.0,329.74,329.89
2020-01-16 13:00:00,329.89,330.14,329.81,330.08
2020-01-16 14:00:00,330.08,330.14,329.89,329.97
2020-01-16 15:00:00,329.97,330.91,329.92,330.9
2020-01-17 09:00:00,331.69,331.76,331.18,331.68
2020-01-17 10:00:00,331.68,331.82,331.31,331.48
2020-01-17 11:00:00,331.48,331.64,331.07,331.55
2020-01-17 12:00:00,331.55,331.82,331.47,331.52
2020-01-17 13:00:00,331.52,331.79,331.5,331.67
2020-01-17 14:00:00,331.67,331.79,331.49,331.72
2020-01-17 15:00:00,331.72,332.18,331.3,332.01
2020-01-21 09:00:00,330.89,331.56,330.86,331.25
2020-01-21 10:00:00,331.25,331.54,330.95,331.17
2020-01-21 11:00:00,331.17,332.08,331.14,331.99
2020-01-21 12:00:00,331.99,332.18,331.9,332.01
2020-01-21 13:00:00,332.01,332.09,330.95,331.0
2020-01-21 14:00:00,331.0,331.5,330.82,331.4
2020-01-21 15:00:00,331.4,331.76,331.02,331.31
2020-01-22 09:00:00,332.24,332.77,332.0,332.66
2020-01-22 10:00:00,332.66,332.95,332.28,332.36
2020-01-22 11:00:00,332.36,332.4,331.84,332.04
2020-01-22 12:00:00,332.04,332.19,331.65,332.16
2020-01-22 13:00:00,332.16,332.4,332.05,332.06
2020-01-22 14:00:00,332.06,332.28,331.93,332.04
2020-01-22 15:00:00,332.04,332.05,331.17,331.39
2020-01-23 09:00:00,330.63,330.81,329.41,330.31
2020-01-23 10:00:00,330.31,330.83,330.08,330.29
2020-01-23 11:00:00,330.29,330.39,329.61,330.16
2020-01-23 12:00:00,330.16,330.68,330.01,330.32
2020-01-23 13:00:00,330.32,331.21,330.21,331.2
2020-01-23 14:00:00,331.2,331.71,331.14,331.69
2020-01-23 15:00:00,331.69,331.92,331.44,331.74
2020-01-24 09:00:00,332.43,332.52,331.75,332.22
2020-01-24 10:00:00,332.22,332.23,330.83,331.16
2020-01-24 11:00:00,331.16,331.55,329.94,329.96
2020-01-24 12:00:00,329.96,329.97,328.69,329.79
2020-01-24 13:00:00,329.79,329.8,328.03,328.46
2020-01-24 14:00:00,328.46,328.63,327.36,328.61
2020-01-24 15:00:00,328.61,329.26,327.83,328.75
2020-01-27 09:00:00,323.03,324.69,322.67,324.49
2020-01-27 10:00:00,324.49,324.62,323.29,323.87
2020-01-27 11:00:00,323.87,324.43,323.31,324.2
2020-01-27 12:00:00,324.2,325.12,323.98,324.69
2020-01-27 13:00:00,324.69,325.07,324.43,324.62
2020-01-27 14:00:00,324.62,324.99,323.89,324.21
2020-01-27 15:00:00,324.21,324.55,323.45,323.52
2020-01-28 09:00:00,325.07,325.49,324.55,325.1
2020-01-28 10:00:00,325.1,327.02,325.1,326.86
2020-01-28 11:00:00,326.86,327.26,326.44,327.21
2020-01-28 12:00:00,327.21,327.46,327.0,327.12
2020-01-28 13:00:00,327.12,327.19,326.63,327.09
2020-01-28 14:00:00,327.09,327.85,327.09,327.43
2020-01-28 15:00:00,327.43,327.69,326.79,326.89
2020-01-29 09:00:00,328.38,328.47,327.15,327.27
2020-01-29 10:00:00,327.27,327.89,326.4,327.83
2020-01-29 11:00:00,327.83,328.07,327.6,327.92
2020-01-29 12:00:00,327.92,328.08,327.77,327.83
2020-01-29 13:00:00,327.83,328.31,327.67,328.04
2020-01-29 14:00:00,328.04,328.63,327.74,327.77
2020-01-29 15:00:00,327.77,327.89,326.55,326.62
2020-01-30 09:00:00,324.36,325.89,324.29,325.19
2020-01-30 10:00:00,325.19,325.87,323.54,323.72
2020-01-30 11:00:00,323.72,325.7,323.64,325.17
2020-01-30 12:00:00,325.17,325.36,323.86,324.27
2020-01-30 13:00:00,324.27,324.73,324.04,324.54
2020-01-30 14:00:00,324.54,326.17,324.45,325.88
2020-01-30 15:00:00,325.88,327.91,325.74,327.66
2020-01-31 09:00:00,327.0,327.17,325.43,326.05
2020-01-31 10:00:00,326.05,326.05,323.76,323.95
2020-01-31 11:00:00,323.95,324.34,322.63,324.1
2020-01-31 12:00:00,324.1,324.1,322.1,322.69
2020-01-31 13:00:00,322.69,323.15,321.65,322.48
2020-01-31 14:00:00,322.48,323.23,322.18,322.49
2020-01-31 15:00:00,322.49,322.75,320.74,321.74
2020-02-03 09:00:00,323.35,325.24,323.22,325.16
2020-02-03 10:00:00,325.16,326.15,324.92,325.18
2020-02-03 11:00:00,325.18,325.53,323.71,324.27
2020-02-03 12:00:00,324.27,324.93,323.91,324.85
2020-02-03 13:00:00,324.85,324.92,324.05,324.62
2020-02-03 14:00:00,324.62,324.74,323.97,324.52
2020-02-03 15:00:00,324.52,325.01,323.9,324.14
2020-02-04 09:00:00,328.07,328.95,327.72,328.73
2020-02-04 10:00:00,328.73,329.36,328.28,328.97
2020-02-04 11:00:00,328.97,329.88,328.86,329.58
2020-02-04 12:00:00,329.58,329.88,329.47,329.75
2020-02-04 13:00:00,329.75,329.82,329.1,329.64
2020-02-04 14:00:00,329.64,330.01,329.51,329.71
2020-02-04 15:00:00,329.71,329.87,328.88,329.08
2020-02-05 09:00:00,332.27,332.43,331.25,331.99
2020-02-05 10:00:00,331.99,332.34,330.67,331.56
2020-02-05 11:00:00,331.56,332.0,331.13,331.98
2020-02-05 12:00:00,331.98,332.26,331.86,331.91
2020-02-05 13:00:00,331.91,332.27,331.62,332.11
2020-02-05 14:00:00,332.11,332.75,331.76,332.67
2020-02-05 15:00:00,332.67,333.09,332.2,332.82
2020-02-06 09:00:00,333.92,334.06,332.8,333.73
2020-02-06 10:00:00,333.73,333.95,332.94,333.5
2020-02-06 11:00:00,333.5,334.06,333.32,333.48
2020-02-06 12:00:00,333.48,334.13,333.42,334.07
2020-02-06 13:00:00,334.07,334.19,333.51,333.88
2020-02-06 14:00:00,333.88,334.11,333.71,333.77
2020-02-06 15:00:00,333.77,334.09,333.49,333.96
2020-02-07 09:00:00,332.82,333.0,331.96,332.3
2020-02-07 10:00:00,332.3,333.19,331.93,332.83
2020-02-07 11:00:00,332.83,333.62,332.6,333.18
2020-02-07 12:00:00,333.18,333.49,333.02,333.2
2020-02-07 13:00:00,333.2,333.21,332.27,332.27
2020-02-07 14:00:00,332.27,332.41,331.6,332.35
2020-02-07 15:00:00,332.35,332.64,331.83,332.2
2020-02-10 09:00:00,331.23,332.79,331.2,332.78
2020-02-10 10:00:00,332.78,333.7,332.74,333.32
2020-02-10 11:00:00,333.32,333.71,333.13,333.38
2020-02-10 12:00:00,333.38,333.38,332.88,333.05
2020-02-10 13:00:00,333.05,333.37,333.0,333.2
2020-02-10 14:00:00,333.2,333.82,333.01,333.8
2020-02-10 15:00:00,333.8,334.72,333.77,334.69
2020-02-11 09:00:00,336.17,336.29,335.51,336.01
2020-02-11 10:00:00,336.01,337.02,336.01,336.56
2020-02-11 11:00:00,336.56,336.71,335.62,335.86
2020-02-11 12:00:00,335.86,336.3,335.76,336.29
2020-02-11 13:00:00,336.29,336.48,335.61,335.87
2020-02-11 14:00:00,335.87,335.93,335.29,335.5
2020-02-11 15:00:00,335.5,335.69,334.74,335.29
2020-02-12 09:00:00,336.83,337.28,336.61,337.01
2020-02-12 10:00:00,337.01,337.2,336.43,336.58
2020-02-12 11:00:00,336.58,337.2,336.58,336.99
2020-02-12 12:00:00,336.99,337.23,336.8,337.0
2020-02-12 13:00:00,337.0,337.05,336.53,336.99
2020-02-12 14:00:00,336.99,337.32,336.93,337.19
2020-02-12 15:00:00,337.19,337.65,336.92,337.41
2020-02-13 09:00:00,335.87,336.85,335.56,336.12
2020-02-13 10:00:00,336.12,337.13,335.6,337.08
2020-02-13 11:00:00,337.08,337.63,336.9,337.29
2020-02-13 12:00:00,337.29,337.73,337.19,337.2
2020-02-13 13:00:00,337.2,338.0,337.01,337.87
2020-02-13 14:00:00,337.87,338.12,337.56,337.88
2020-02-13 15:00:00,337.88,338.0,336.77,337.08
2020-02-14 09:00:00,337.46,337.65,336.92,337.03
2020-02-14 10:00:00,337.03,337.54,336.68,337.5
2020-02-14 11:00:00,337.5,337.73,337.23,337.29
2020-02-14 12:00:00,337.29,337.37,336.65,336.81
2020-02-14 13:00:00,336.81,337.0,336.48,336.59
2020-02-14 14:00:00,336.59,337.24,336.2,336.88
2020-02-14 15:00:00,336.88,337.61,336.54,337.6
2020-02-18 09:00:00,336.52,337.12,336.4,336.98
2020-02-18 10:00:00,336.98,337.1,335.94,336.38
2020-02-18 11:00:00,336.38,336.47,335.23,335.25
2020-02-18 12:00:00,335.25,336.25,335.21,336.16
2020-02-18 13:00:00,336.16,336.5,336.06,336.22
2020-02-18 14:00:00,336.22,336.99,335.96,336.9
2020-02-18 15:00:00,336.9,337.17,336.41,336.7
2020-02-19 09:00:00,337.77,338.42,337.48,338.14
2020-02-19 10:00:00,338.14,338.51,337.94,338.43
2020-02-19 11:00:00,338.43,338.84,338.4,338.66
2020-02-19 12:00:00,338.66,338.92,338.55,338.74
2020-02-19 13:00:00,338.74,338.84,338.54,338.64
2020-02-19 14:00:00,338.64,339.08,338.48,338.86
2020-02-19 15:00:00,338.86,338.92,338.22,338.31
2020-02-20 09:00:00,337.75,338.42,337.55,338.24
2020-02-20 10:00:00,338.24,338.64,338.16,338.38
2020-02-20 11:00:00,338.38,338.4,333.69,335.47
2020-02-20 12:00:00,335.47,335.77,334.58,335.73
2020-02-20 13:00:00,335.73,336.63,335.5,335.85
2020-02-20 14:00:00,335.85,337.13,335.85,336.7
2020-02-20 15:00:00,336.7,337.25,336.1,336.98
2020-02-21 09:00:00,335.47,335.81,333.43,334.1
2020-02-21 10:00:00,334.1,334.59,333.02,333.85
2020-02-21 11:00:00,333.85,334.73,333.7,334.41
2020-02-21 12:00:00,334.41,334.82,333.77,333.98
2020-02-21 13:00:00,333.98,334.28,332.59,333.08
2020-02-21 14:00:00,333.08,333.54,332.75,333.32
2020-02-21 15:00:00,333.32,333.91,332.58,333.49
2020-02-24 09:00:00,323.14,325.65,322.86,325.35
2020-02-24 10:00:00,325.35,325.85,323.6,324.75
2020-02-24 11:00:00,324.75,324.92,323.05,323.51
2020-02-24 12:00:00,323.51,323.55,322.17,322.37
2020-02-24 13:00:00,322.37,323.2,321.24,322.99
2020-02-24 14:00:00,322.99,324.88,322.07,324.7
2020-02-24 15:00:00,324.7,325.21,322.4,322.41
2020-02-25 09:00:00,323.93,324.61,322.04,323.14
2020-02-25 10:00:00,323.14,323.57,318.45,319.83
2020-02-25 11:00:00,319.83,320.24,317.53,319.42
2020-02-25 12:00:00,319.42,319.68,316.97,317.09
2020-02-25 13:00:00,317.09,317.74,315.05,315.08
2020-02-25 14:00:00,315.08,315.23,312.08,314.16
2020-02-25 15:00:00,314.16,315.65,311.69,312.7
2020-02-26 09:00:00,314.2,317.45,313.84,315.52
2020-02-26 10:00:00,315.52,318.11,314.65,317.17
2020-02-26 11:00:00,317.17,317.74,315.12,315.41
2020-02-26 12:00:00,315.41,315.61,312.69,314.34
2020-02-26 13:00:00,314.34,314.77,310.7,311.1
2020-02-26 14:00:00,311.1,313.13,310.75,311.41
2020-02-26 15:00:00,311.41,313.46,311.41,311.55
2020-02-27 09:00:00,305.46,306.94,303.35,305.15
2020-02-27 10:00:00,305.15,305.9,300.65,305.53
2020-02-27 11:00:00,305.53,307.0,303.64,306.57
2020-02-27 12:00:00,306.57,309.64,306.07,307.83
2020-02-27 13:00:00,307.83,309.29,303.68,304.49
2020-02-27 14:00:00,304.49,305.24,303.08,303.19
2020-02-27 15:00:00,303.19,304.35,297.51,297.54
2020-02-28 09:00:00,288.7,293.2,286.7,287.57
2020-02-28 10:00:00,287.57,290.54,285.53,289.95
2020-02-28 11:00:00,289.95,296.13,287.5,291.75
2020-02-28 12:00:00,291.75,294.75,290.0,294.54
2020-02-28 13:00:00,294.54,295.1,288.83,290.24
2020-02-28 14:00:00,290.24,294.25,288.03,291.66
2020-02-28 15:00:00,291.66,296.17,288.06,296.16
2020-03-02 09:00:00,298.2,299.11,295.87,296.48
2020-03-02 10:00:00,296.48,300.06,294.46,298.52
2020-03-02 11:00:00,298.52,303.88,298.16,303.61
2020-03-02 12:00:00,303.61,304.07,301.48,303.63
2020-03-02 13:00:00,303.63,304.0,300.79,302.55
2020-03-02 14:00:00,302.55,303.43,298.98,300.07
2020-03-02 15:00:00,300.07,309.15,299.94,309.08
2020-03-03 09:00:00,309.5,309.54,304.9,305.94
2020-03-03 10:00:00,305.94,313.82,305.82,310.4
2020-03-03 11:00:00,310.4,310.67,302.54,307.33
2020-03-03 12:00:00,307.33,308.27,304.57,305.12
2020-03-03 13:00:00,305.12,305.12,300.03,300.21
2020-03-03 14:00:00,300.21,301.87,297.57,301.34
2020-03-03 15:00:00,301.34,304.24,299.29,300.36
2020-03-04 09:00:00,306.12,307.27,303.33,304.23
2020-03-04 10:00:00,304.23,307.31,303.49,304.72
2020-03-04 11:00:00,304.72,306.39,304.06,304.98
2020-03-04 12:00:00,304.98,307.97,304.98,307.89
2020-03-04 13:00:00,307.89,309.46,307.75,308.98
2020-03-04 14:00:00,308.98,310.0,308.18,309.37
2020-03-04 15:00:00,309.37,313.1,309.18,312.91
2020-03-05 09:00:00,304.98,306.44,303.83,304.55
2020-03-05 10:00:00,304.55,306.99,304.04,306.02
2020-03-05 11:00:00,306.02,308.47,305.27,305.74
2020-03-05 12:00:00,305.74,306.08,302.05,302.48
2020-03-05 13:00:00,302.48,304.18,301.47,303.49
2020-03-05 14:00:00,303.49,303.49,301.1,302.35
2020-03-05 15:00:00,302.35,303.19,300.01,302.45
2020-03-06 09:00:00,293.15,294.74,291.54,293.35
2020-03-06 10:00:00,293.35,297.97,292.61,297.08
2020-03-06 11:00:00,297.08,297.48,294.12,294.94
2020-03-06 12:00:00,294.94,296.08,292.99,294.54
2020-03-06 13:00:00,294.54,296.72,293.37,293.65
2020-03-06 14:00:00,293.65,293.97,290.57,291.01
2020-03-06 15:00:00,291.01,298.78,290.23,297.42
2020-03-09 09:00:00,275.3,281.69,273.5,279.93
2020-03-09 10:00:00,279.93,282.62,278.33,278.62
2020-03-09 11:00:00,278.62,284.08,278.01,282.69
2020-03-09 12:00:00,282.69,284.17,279.01,279.71
2020-03-09 13:00:00,279.71,280.71,275.34,275.83
2020-03-09 14:00:00,275.83,277.64,273.45,276.62
2020-03-09 15:00:00,276.62,279.31,274.38,274.4
2020-03-10 09:00:00,284.62,285.17,280.91,282.64
2020-03-10 10:00:00,282.64,284.78,278.55,278.6
2020-03-10 11:00:00,278.6,280.31,273.5,275.46
2020-03-10 12:00:00,275.46,280.28,275.46,278.35
2020-03-10 13:00:00,278.35,280.89,276.46,277.18
2020-03-10 14:00:00,277.18,283.68,276.11,282.49
2020-03-10 15:00:00,282.49,288.52,282.01,288.44
2020-03-11 09:00:00,280.7,281.92,279.06,280.46
2020-03-11 10:00:00,280.46,281.48,277.23,278.5
2020-03-11 11:00:00,278.5,279.43,276.17,277.94
2020-03-11 12:00:00,277.94,280.73,275.56,276.52
2020-03-11 13:00:00,276.52,277.03,274.7,275.97
2020-03-11 14:00:00,275.97,276.43,273.34,273.66
2020-03-11 15:00:00,273.66,276.33,270.88,274.36
2020-03-12 09:00:00,256.0,259.13,249.7,258.61
2020-03-12 10:00:00,258.61,258.79,253.24,257.76
2020-03-12 11:00:00,257.76,257.8,251.13,252.81
2020-03-12 12:00:00,252.81,261.95,250.36,260.0
2020-03-12 13:00:00,260.0,266.66,253.18,257.12
2020-03-12 14:00:00,257.12,258.01,251.87,252.07
2020-03-12 15:00:00,252.07,255.15,247.68,248.1
2020-03-13 09:00:00,263.04,264.11,255.31,256.58
2020-03-13 10:00:00,256.58,261.54,254.21,254.43
2020-03-13 11:00:00,254.43,257.1,249.58,252.98
2020-03-13 12:00:00,252.98,257.72,250.83,255.35
2020-03-13 13:00:00,255.35,260.13,254.06,259.33
2020-03-13 14:00:00,259.33,259.37,253.7,257.04
2020-03-13 15:00:00,257.04,271.08,253.2,270.93
2020-03-16 09:00:00,241.18,247.8,237.36,245.58
2020-03-16 10:00:00,245.58,252.97,242.52,250.77
2020-03-16 11:00:00,250.77,256.9,250.21,254.13
2020-03-16 12:00:00,254.13,254.77,247.83,248.97
2020-03-16 13:00:00,248.97,251.64,246.16,247.21
2020-03-16 14:00:00,247.21,251.04,244.66,249.1
2020-03-16 15:00:00,249.1,250.85,238.8,239.41
2020-03-17 09:00:00,245.04,247.45,237.67,238.16
2020-03-17 10:00:00,238.16,245.83,237.07,245.22
2020-03-17 11:00:00,245.22,251.37,244.41,251.03
2020-03-17 12:00:00,251.03,256.0,247.31,249.1
2020-03-17 13:00:00,249.1,250.6,245.03,249.62
2020-03-17 14:00:00,249.62,254.85,248.21,251.02
2020-03-17 15:00:00,251.02,254.19,247.1,254.14
2020-03-18 09:00:00,236.25,244.38,236.22,242.58
2020-03-18 10:00:00,242.58,246.05,240.15,240.26
2020-03-18 11:00:00,240.26,241.49,237.08,241.07
2020-03-18 12:00:00,241.07,241.26,235.67,235.73
2020-03-18 13:00:00,235.73,236.88,230.0,231.88
2020-03-18 14:00:00,231.88,235.17,228.03,235.08
2020-03-18 15:00:00,235.08,241.87,231.0,241.01
